sentence_id,turn_order,locale,text,review_status,source_id,notes
hsk1_sent_zh_qa_057,1,en,Do you want to study Chinese?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk2_sent_zh_en_057,1,en,We will travel abroad this year.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_057,1,en,I do not like this color.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_qa_057,1,en,Do you want to buy the red one or the black one?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk3_sent_zh_en_057,1,en,The traffic light on this street is broken.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_057,1,en,She has always believed in herself.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_qa_057,1,en,Do you agree with this choice?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk1_sent_zh_en_058,1,en,We have class at three in the afternoon.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_058,1,en,It is nine in the morning now.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_qa_058,1,en,Are you wearing this piece of clothing today?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk2_sent_zh_en_058,1,en,The medicine is in the schoolbag.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_058,1,en,He is playing soccer.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_qa_058,1,en,Are you taking a taxi to the hotel?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk3_sent_zh_en_058,1,en,I think this method is simple.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_058,1,en,This summer is especially hot.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_qa_058,1,en,Did you change phones?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk1_sent_zh_en_059,1,en,Those things are not mine.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_059,1,en,We do not have class today.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_qa_059,1,en,Did you listen to the teacher speak?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk2_sent_zh_en_059,1,en,I think doing it this way is pretty good.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_059,1,en,"After work, I exercise.",legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_qa_059,1,en,Did you turn on the computer?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk3_sent_zh_en_059,1,en,"As long as you practice seriously, you can improve your level.",legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_059,1,en,He lost the credit card.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_qa_059,1,en,Do you want to take leave?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk1_sent_zh_en_060,1,en,My younger brother likes bread.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_060,1,en,This is not milk; it is water.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_qa_060,1,en,Do you want to buy milk?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk2_sent_zh_en_060,1,en,He walks out of the classroom.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_060,1,en,This place is close to the restroom.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_qa_060,1,en,Are you running?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk3_sent_zh_en_060,1,en,Only if you bring your passport can you board the plane.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_060,1,en,"For her health, she does not drink beer.",legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_qa_060,1,en,Do you want to eat ice cream?,legacy_unreviewed,legacy-runtime,Model-answer translations are not present in legacy data.
hsk1_sent_zh_en_061,1,en,The hospital is outside the school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_061,1,en,She wants to buy three pieces of clothing.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_061,1,en,This car is driven very fast.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_061,1,en,I want to ask the teacher for help.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_061,1,en,She sent the photo to my email inbox.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_061,1,en,We play tennis in the gym.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_062,1,en,I have a little money.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_062,1,en,Did you hear the phone?,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_062,1,en,She is wearing green clothes and black pants.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_062,1,en,She sits watching the movie.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_062,1,en,He suddenly thought of a method.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_062,1,en,The service at this restaurant is good.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_063,1,en,There are many books here.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_063,1,en,Older brother reads at night.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_063,1,en,I waited at the station for half an hour.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_063,1,en,We come out of the hotel and take a car to the airport.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_063,1,en,We meet at the gym entrance.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_063,1,en,She delivered the takeout to the office.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_064,1,en,Those students are all reading.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_064,1,en,My older brother reads at night.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_064,1,en,The child fell asleep on the bed.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_064,1,en,This child runs fast.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_064,1,en,This autumn is cooler than last year.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_064,1,en,He always finishes his homework.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_065,1,en,I want to go to a restaurant with a friend.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_065,1,en,I like Chinese very much.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_065,1,en,Please give the teacher a book.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_065,1,en,He took the book over there.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_065,1,en,Please turn on the air conditioner.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_065,1,en,This website can be used in Chinese.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_066,1,en,The movie is at eight o'clock.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_066,1,en,Chinese food tastes good.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_066,1,en,He went abroad to study last year.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_066,1,en,It is about to snow now.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_066,1,en,She wrote the phone number on paper.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_066,1,en,I took the photo very nicely.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_067,1,en,The phone is in the room.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_067,1,en,My name has three characters.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_067,1,en,Do not write this character wrong.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_067,1,en,I do not know why.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_067,1,en,We check according to the name list.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_067,1,en,This male student is playing badminton.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_068,1,en,Do not drink cold water.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_068,1,en,Next year I will be twenty-one.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_068,1,en,Take this road to the left.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_068,1,en,Doing it that way is not good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_068,1,en,Recently he always forgets to bring an umbrella.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_068,1,en,She put the plate and bowl on the table.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_069,1,en,Can you hear me?,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_069,1,en,We can sit here for a moment.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_069,1,en,"After exercising, my body feels comfortable.",legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_069,1,en,Please open this door.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_069,1,en,She put the toothbrush in the restroom.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_069,1,en,We take a car up the mountain.,legacy_unreviewed,legacy-runtime,
hsk1_sent_zh_en_070,1,en,I am writing Chinese.,legacy_unreviewed,legacy-runtime,
hsk1_sent_en_zh_070,1,en,I want to buy milk.,legacy_unreviewed,legacy-runtime,
hsk2_sent_zh_en_070,1,en,This notebook is cheaper than that one.,legacy_unreviewed,legacy-runtime,
hsk2_sent_en_zh_070,1,en,I saw the teacher on the road.,legacy_unreviewed,legacy-runtime,
hsk3_sent_zh_en_070,1,en,This student is 1.7 meters tall.,legacy_unreviewed,legacy-runtime,
hsk3_sent_en_zh_070,1,en,He put the raincoat in the luggage.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_001,1,en,"During the daytime, I read at home.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_002,1,en,"In the evening, I eat dinner with my family.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_003,1,en,"In the morning, I eat breakfast and drink milk.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_004,1,en,"At noon, we eat lunch.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_005,1,en,This cup is thirty yuan.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_006,1,en,That apple is five yuan.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_007,1,en,This book is twenty yuan.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_008,1,en,Lesson one is good.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_009,1,en,My son is a primary school student.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_010,1,en,My daughter is a middle-school student.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_011,1,en,His older brother is a university student.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_012,1,en,My dad works at a company.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_013,1,en,Mom can cook.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_014,1,en,Older sister likes singing songs.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_015,1,en,Younger brother loves eating bread.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_016,1,en,Younger sister does not want to drink tea.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_017,1,en,Everyone knows the teacher.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_018,1,en,"Hello, may I ask what your name is?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_019,1,en,Thank you. You're welcome.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_020,1,en,Sorry. No problem.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_021,1,en,I'm fine; don't ask anymore.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_022,1,en,"It is raining today, and the weather is cold.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_023,1,en,There was snow yesterday.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_024,1,en,Tomorrow is Sunday.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_025,1,en,I rest on Sunday.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_026,1,en,"This September, I will go to university.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_027,1,en,"Last year, he was in China.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_028,1,en,"Next year, I will study Chinese.",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_029,1,en,What time does the train arrive?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_030,1,en,I take a plane to China.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_031,1,en,The taxi is in front of the movie theater.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_032,1,en,The bookstore is over there.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_033,1,en,This store has cheap clothes.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_035,1,en,Those things are too expensive.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_036,1,en,I want to buy some fruit.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_037,1,en,These apples are delicious.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_038,1,en,The restaurant's dishes are very tasty.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_039,1,en,I like eating dumplings.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_040,1,en,The child is playing outside.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_041,1,en,The cat is under the chair.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_042,1,en,The dog is by the table.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_043,1,en,They are all small.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_044,1,en,They are my friends.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_045,1,en,Are you busy now?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_046,1,en,Who is speaking?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_047,1,en,Did you hear it?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_048,1,en,I saw that cat.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_049,1,en,I want to watch a movie.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_050,1,en,Let's go to the movie theater.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_051,1,en,"Teacher, may I ask how to write this character?",legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_053,1,en,Some students are in class.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_054,1,en,Some classmates have finished class.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_055,1,en,I am making a phone call.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_056,1,en,Do not drive now.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_057,1,en,He can speak Chinese.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_058,1,en,I cannot drive.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_059,1,en,This room is not big.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_060,1,en,Which one is your phone?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_061,1,en,Which books are yours?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_062,1,en,Where is there water?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_063,1,en,Where is there a restaurant?,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_064,1,en,There is the school.,legacy_unreviewed,legacy-runtime,
hsk1_sent_aug_seed_065,1,en,Here is the hospital.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_066,1,en,"Ah, this black tea is pretty good.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_067,1,en,My hobby is drawing.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_068,1,en,This notebook is white.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_069,1,en,There are thirty students in our class.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_070,1,en,Please help me open the door.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_071,1,en,"Sorry, I forgot to take the ticket.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_072,1,en,This road is long.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_073,1,en,The station is close to the airport.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_074,1,en,I want to go abroad to travel.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_075,1,en,"After class, we go out.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_076,1,en,The teacher comes out of the classroom.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_077,1,en,He goes out from the room.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_078,1,en,There is a schoolbag on the bed.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_079,1,en,I do not understand this word.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_080,1,en,I am taking the subway for the first time.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_081,1,en,Please wait for me a moment.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_082,1,en,The restaurant is to the left of the doorway.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_083,1,en,The plane flies very high.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_084,1,en,Senior high school is about to start.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_085,1,en,He is tall; older brother is not tall.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_086,1,en,Please tell me your full name.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_087,1,en,I walk together with a friend.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_088,1,en,I take the bus to the shopping mall.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_089,1,en,I cross this road.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_090,1,en,Please come over.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_091,1,en,"For Chinese New Year, we go home.",legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_092,1,en,He went over there.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_093,1,en,Do you drink coffee or milk tea?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_094,1,en,This item of clothing is black.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_095,1,en,That item of clothing is red.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_096,1,en,I spend ten yuan to buy flowers.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_097,1,en,He draws.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_098,1,en,This thing is broken.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_099,1,en,Dad has come back.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_100,1,en,I am going back now.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_101,1,en,I remember the plane ticket is in the bag.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_102,1,en,This classroom is big.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_103,1,en,I will introduce myself briefly.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_104,1,en,Please come in.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_105,1,en,Please go in.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_106,1,en,I often go to the hotel.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_107,1,en,Then I will buy this one.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_108,1,en,The exam has started.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_109,1,en,This might be pretty good.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_110,1,en,These pants are long.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_111,1,en,He runs fast.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_112,1,en,I am tired now.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_113,1,en,There is a bird inside.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_114,1,en,The weather outside is overcast.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_115,1,en,Mom buys medicine at the pharmacy.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_116,1,en,Grandpa and Grandma are at home.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_117,1,en,The boy plays soccer.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_118,1,en,The girl dances.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_119,1,en,There is a child beside her.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_120,1,en,I am holding the schoolbag.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_121,1,en,There is a door in front and a bed behind.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_122,1,en,It is sunny today; we are going swimming.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_123,1,en,This ball is green.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_124,1,en,Please let me take a look.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_125,1,en,This meat is delicious.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_126,1,en,There is a restaurant above the shopping mall.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_127,1,en,I buy admission tickets online.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_128,1,en,Why are you laughing?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_129,1,en,I hope my health is good.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_130,1,en,I wash my hands and also wash clothes.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_131,1,en,What is his surname?,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_132,1,en,Your eyes are big.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_133,1,en,I like this color.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_134,1,en,We are already ready.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_135,1,en,Sometimes I exercise.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_136,1,en,The fish is in the water.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_137,1,en,The hotel is on the right; the mall is on the left.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_138,1,en,This stop is far from home.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_139,1,en,The husband and wife are both busy.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_140,1,en,Doing it this way is not right.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_141,1,en,Walking this way is not far.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_142,1,en,Every week I play basketball.,legacy_unreviewed,legacy-runtime,
hsk2_sent_aug_seed_143,1,en,Is the soccer ball bigger than the basketball?,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_144,1,en,Auntie helps patients in the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_145,1,en,My spouse is very quiet.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_146,1,en,This method is relatively safe.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_147,1,en,We are moving house next week.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_148,1,en,This class has many female and male students.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_149,1,en,Please handle this matter in the office.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_150,1,en,I waited half a day and finally received the email.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_151,1,en,I am full and do not want to eat cake.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_152,1,en,Dad reads the newspaper on the sofa.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_153,1,en,"The map has north, south, east, and west.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_154,1,en,Winter in the north is cold.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_155,1,en,Summer in the south is hot.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_156,1,en,He was called to the office by the teacher.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_157,1,en,I write notes in the notebook.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_158,1,en,"For example, swimming and running are both exercise.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_159,1,en,Today's match must be attended.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_160,1,en,Please read this sentence once.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_161,1,en,"The weather changed, and rain turned into snow.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_162,1,en,This city has changed a lot.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_163,1,en,The evening party has a music performance.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_164,1,en,The other people live in a hotel.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_165,1,en,There is ice and ice cream in the refrigerator.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_166,1,en,"Not only children, adults also like giant pandas.",legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_167,1,en,The phone disappeared; there is no need to worry.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_168,1,en,This answer is different.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_169,1,en,He will come back before long.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_170,1,en,Doing it this way will not do.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_171,1,en,The dishes on the menu are relatively cheap.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_172,1,en,We participate in the school's program.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_173,1,en,The grass on the lawn is green.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_174,1,en,I live on the third floor.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_175,1,en,Please look it up in the dictionary.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_176,1,en,This grade is not bad.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_177,1,en,The two places are about the same.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_178,1,en,Please taste this dish.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_179,1,en,Commonly seen characters are also commonly used.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_180,1,en,He often wears a white shirt.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_181,1,en,Life in the city is convenient.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_182,1,en,Being late to class is not good.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_183,1,en,We set off at eight o'clock.,legacy_unreviewed,legacy-runtime,
hsk3_sent_aug_seed_184,1,en,He was born in spring.,legacy_unreviewed,legacy-runtime,
