grammar_lesson_id,level_introduced,lesson_kind,title_en,target_form_zh,summary_en,watch_out_en,display_group_en,display_group_basis,register,review_status,basis_source_id,content_origin,notes
glesson_3e69ae1cd06d466fbbd76b265b767a9b,3,inventory_member,"Connecting conditions, additions, contrasts, and sequence",只有、只要、不但、而且、如果、可1、可是、然后,"Link clauses by stating a necessary or sufficient condition, adding stronger information, contrasting a point, or ordering events.",只有 pairs naturally with 才 for a necessary condition; 只要 pairs with 就 for a sufficient condition.,Word classes,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_00d57d729c7f4d23b440054ccc241d9b,3,function,Marking a condition with 的话,……的话,Present a situation as the condition for what follows.,的话 follows the whole condition; it does not go before it like English 'if.',Word classes,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_49c1ef7d1f3841548297a0b490d07b81,3,category,Appositive phrases for one shared referent,同位短语,Place two noun expressions together when both identify or describe the same person or group.,The two parts refer to the same entity; this is not a list of separate people or things.,Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_5e921aa422d24b6a890431b12b32fc6f,3,category,Expanded verb-complement phrases,动补短语2,"Recognize verb-complement phrases that add potential, result, or direction after an action.",The complement belongs after the verb and completes its meaning; it is not a separate new action.,Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_56c56a08a83a4a9fba7fb8f8edeac19e,3,construction,Repeating number-measure phrases distributively,数词+量词+数词+量词,"Express that people, things, or stages are handled separately or unfold one unit at a time.","Repeat the complete number-measure unit, not only the classifier.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_c74f97e80cba4f0396cdf394f34eff1e,3,construction,Balanced descriptions with 不A不B,不A不B,Describe a moderate or balanced state by denying two opposite extremes.,A and B are normally contrasting properties that form a familiar four-character description.,Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_5f19781ab8ae438e8b3b96ed0eeba473,3,function,A short interval with 不一会儿,不一会儿,Say that only a short time passes before something happens or changes.,"不一会儿 refers to a brief interval, not a clock time.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_b0577291ea834c2d9ab205ab44afb00d,3,function,Drawing an inference with 看来,看来,Introduce a conclusion that seems reasonable from the available signs or information.,"看来 presents the speaker's inference, not a literal act of looking.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_17ce2c91cf0744cc88bc0f91363fc43c,3,construction,Stating a viewpoint with 在……看来,在……看来,Identify the person or group whose viewpoint the following statement represents.,"The noun or pronoun between 在 and 看来 is the viewpoint holder, not the object being viewed.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_f7e879eb77834d0b821cb273f009fb0a,3,construction,An ongoing trend with 越来越,越来越,Express that a quality or state keeps increasing or changing over time.,越来越 describes development over time; 越……越…… links the degree of one condition to another.,Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_a1dfe076faec4624ad1920ecf040d0c6,3,function,Giving an overall impression with 看起来,看起来,"Describe the impression something gives, whether from appearance or the wider situation.",看起来 can introduce a broad impression; 看上去 more directly emphasizes visual appearance.,Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_f069e89cffa64b04ae56201517efa1f1,3,function,Describing visual appearance with 看上去,看上去,Describe how a person or thing appears to the eye.,"看上去 normally introduces an observable appearance, while 看起来 can support a broader inference.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_6846bb8213774651a3a0fc6f7ac335d6,3,function,Making a general statement with 一般来说,一般来说,Frame a statement as generally true while allowing that individual cases may differ.,"一般来说 makes a generalization, not an absolute claim about every case.",Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_316c9bec0f684aa884fe3be17c0d0fa8,3,function,Giving a mild negative evaluation with 不怎么样,不怎么样,"Say that something is not very good, impressive, or satisfactory without using a stronger criticism.",Here 怎么样 is part of a fixed evaluation; the phrase is not asking 'how?',Phrases,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_9d70695e91ed42b9a1bf70af3cbe7279,3,construction,Adding or excluding with 除了,除了……（以外），……还/也/都……,"Add information beyond one item, or state that everyone or everything except one item shares a result.","With 还 or 也, the named item is included before more is added; with 都, context can mark it as the exception.",Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_2de4d47ffc894d33bc269b63cecd62ef,3,construction,Setting a starting point with 从……起,从……起,Mark the time or place from which a continuing situation begins.,起 closes the starting-point phrase; the situation that begins comes after the complete frame.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_86ade8b4e22942ec899e79e4ec99da30,3,construction,Framing relevance with 对……来说,对……来说,"State how a situation applies to a particular person, group, or topic.",The expression between 对 and 来说 sets the perspective or affected party; it is not necessarily the speaker.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_dfd078bbb2674897a0fe8cbec750e3bb,3,construction,Emphatic zero with 一……也/都不/没,一……也/都+不/没……,"Emphasize complete negation by saying that not even one person, thing, or amount meets the description.","Use 不 for a present, habitual, or intended negation and 没 for a negated occurrence or completion.",Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_6baf35e486cf4338aa6637ee28bd8262,3,construction,Complete degree negation with 一点儿也不,一点儿也不,Emphasize that a quality or state is absent to even the slightest degree.,一点儿 here belongs to a negative frame and means 'not at all'; it does not mean a small positive amount.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_6c2cdcd62e104b80b2eb3873a2b2787e,3,construction,Linked change with 越……越……,越……越……,Express that a change in one condition is linked to a corresponding change in another quality or response.,The first 越 introduces the changing condition; the second introduces the linked result.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_31d755e440e645e5b0c80f741acaea2c,3,construction,Locating events before and after a reference point,（在）……以前/以后/前/后,"Place an event before or after a stated time, action, or situation.",以前 and 以后 can follow broader reference phrases; 前 and 后 attach compactly to a time or event expression.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_dcc7fa1a622346d5a68dd65fad261172,3,construction,Rejecting or challenging with X什么啊,X什么（啊）,"Challenge the reason for an action or attitude, often implying that it is unnecessary.",This colloquial rhetorical pattern can sound impatient; 啊 softens or adds emotion but does not make it a neutral information question.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_79689c9fb74747b391ce575ac4167555,3,construction,Saying it is time with 该……了,该……了,Say that the appropriate or expected time for an action has arrived.,Here 了 marks a newly relevant situation: now is the time to act.,Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_d0c6abcc416f408382b08b81f1e5aa2e,3,construction,"Framing a domain, condition, or process with 在……上/下/中",在……上/下/中,"Locate a statement within a topic, under a condition, or during a process.","These frames often express an abstract domain or condition, not a literal physical position.",Fixed formats,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_0b941a74e636424585d377b2f70b4b2e,3,function,Actions and qualities as subjects,动词/动词性短语、形容词/形容词性短语作主语,"Use an action, state, or quality as what the sentence is about.",The opening verb or adjective names a general activity or quality here; it is not the main predicate of a stated person.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_931fa872891644ec9551798943541630,3,construction,Subject-predicate phrases as subjects,主谓短语作主语,Make a complete subject-predicate situation the topic that a larger sentence comments on.,"The inner phrase already has its own subject and predicate, but the entire phrase fills the subject position of the larger sentence.",Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_d2efb4f8c516443bb43d91df0e487452,3,construction,Ordering multiple modifiers before a noun,多项定语,"Combine possessive, demonstrative, quantity, and descriptive information before one noun.","All attributives come before the head noun; 的 appears after modifiers that require it, not automatically after every modifier.",Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_f95efe2751dd4f9e8608c4eaa8b4e1e5,3,construction,"Results with 到, 住, 走, and 上",动词+到/住/走/上,"Specify that an action reaches a goal, secures a result, removes something, or puts something into a resulting state.",These complements describe the action's result; their meaning is often broader than literal direction or location.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_33ffecba3284470ea135a85bbe5d5923,3,construction,"Extended results with 出, 起, and 下",动词+出/起/下,"Express results such as detecting something, recalling it, or leaving it recorded.","In these uses, 出, 起, and 下 contribute a conventional result rather than only physical direction.",Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_93490e12936e4c7eb4b0fe18d6f003ff,3,construction,Starting an action with 上 and 起来,动词+上/起来,Show that an action or state begins and becomes active.,These are extended complement uses: 上 and 起来 mark onset rather than literal upward movement.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_81a16c159ed04f33baf215dbe272a1bf,3,construction,Continuing an action with 下去 and 下来,动词+下去/下来,Say that an action continues onward or has been maintained through a period up to a reference point.,下去 looks forward along the continuation; 下来 often views the maintained action from a later reference point.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_cf0bf06ae7914411a782069d00b08c85,3,construction,Potential complements with 得 and 不,动词+得/不+动词/形容词,Say whether the result or degree described by a complement is possible.,Potential 得 is unstressed de between the verb and complement; it is not the lexical verb 得 pronounced dé or děi.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_d55e66f484e44c9aa5ebbbf4fcded9b9,3,construction,Strong degree with 形容词+得很,形容词+得很,Emphasize that a quality exists to a high degree.,得很 follows the adjective as a complement; do not place 很 before the adjective in the same pattern.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_46b1065e58094ca989310f1e3283e1e7,3,construction,Extreme degree with 极了 and 坏了,形容词/动词+极了/坏了,"Express an exceptionally strong quality, feeling, or bodily state.",坏了 is an intensifying complement only with suitable feelings or states; it does not always retain the literal meaning 'broken.',Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_a406d28084104510ad51f2f6d103ecc6,3,construction,Time elapsed since an action ended,动作结束+时间间隔+了,Say how much time has passed since a completed or endpoint action occurred.,The duration measures the interval after the action ended; it does not say the action itself continued for that duration.,Sentence components,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_2e161ba40ebc413383365b8ee6d111c2,3,construction,Asking how to act with 怎样+动词,怎样+动词,"Ask for the method, manner, or steps needed to carry out an action.",怎样 stays directly before the action whose method is unknown; do not add 吗 to this question.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_662c3598b52345f1b16c437f9c50dd3f,3,construction,Emphasizing a reminder with 不是……吗,不是……吗？,"Emphasize something the speaker treats as already evident, shared, or worth reminding the listener about.",This is usually rhetorical: the speaker expects agreement rather than neutral new information.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_485f0c081660431cb26e6624feab453c,3,construction,Placing an object with 把 and 在/到,主语+把+宾语+动词+在/到+处所,Describe how an action disposes of a known object by leaving or moving it to a location.,"The object after 把 is normally specific or already identifiable, and the verb must be followed by the resulting location.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_8291206edc9b4948a350de4f51adecae,3,construction,Transferring an object with 把 and a recipient,主语+把+宾语1+动词（+给）+宾语2,Describe transferring information or an object by placing the transferred item before the verb and the recipient after it.,Whether 给 is used depends on the transfer verb; verbs such as 告诉 can take the recipient directly.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_902e37aedf50494fb982985426947899,3,construction,Completing 把 sentences with a complement,主语+把+宾语+动词+结果/趋向/状态补语,"Focus on how an action changes, moves, or affects a known object by completing the verb with a result, direction, or state.",A 把 predicate normally needs a meaningful outcome; do not leave the main verb bare.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_8c5b4c0a54594df08a901d349e971746,3,construction,Passive events with an expressed agent,主语+被+宾语+动词+其他成分,Describe what happens to an affected person or thing while explicitly naming the agent responsible.,"The affected patient comes first, while the agent follows 被; the verb normally includes a result or other completion.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_4e1807cc26d140f79028dbc028fcaa1b,3,construction,Passive events with the agent omitted,主语+被+动词+其他成分,"Describe what happens to an affected person or thing when the agent is unknown, unimportant, or left unstated.","Even without an agent, 被 must still be followed by a completed predicate, not simply by a bare verb.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_9e80e20829b14b17a957359bb6bbc67e,3,construction,Accompanying action with 动词1+着+动词2,动词1+着+动词2,"Present one ongoing posture, manner, or action as accompanying the main action.",The verb before 着 gives the continuing background or manner; the second verb carries the main event forward.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_756a581f98be48b5afa1b781494a4e72,3,construction,Strengthened comparisons with 更 and 还,A比B+更/还+形容词,Say that A exceeds B to an even stronger or noteworthy degree.,更 neutrally raises the comparative degree; 还 often makes the additional degree feel more noteworthy or contrary to expectation.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_081ca9efc2fb40d79a01e906847593b2,3,construction,Saying two things are the same with 跟……一样,A跟B一样,"State that A matches B in identity, type, choice, or an understood respect.","Without a following adjective, the respect in which A and B match must be clear from the nouns or context.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_aee8f5d56fa24588a6ce2de696dc7b13,3,construction,Equal degree with 跟……一样+形容词,A跟B一样+形容词,State explicitly that A and B have the same degree of a named quality.,The adjective follows 一样 and names the exact dimension being compared.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_3c6e9fce50f743499075918414b62e11,3,construction,Denying superiority with A不比B+形容词,A不比B+形容词,Say that A is not more strongly characterized by a quality than B.,A不比B+形容词 only denies that A exceeds B; it does not by itself prove that A has less of the quality.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_7208ea54ca48453fa88ace572360521e,3,construction,Comparing action quantity or timing,A比B+多/少/早/晚+动词+数量短语,"State the exact amount by which A does more, less, earlier, or later than B.","The difference word comes before the action verb, while the quantity that measures the difference follows the verb.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_ab55443f5842459e92950531f3a14640,3,construction,Presenting something that appears at a place,处所词+动词+趋向/结果补语+（了）+数量短语+人/物,Introduce a newly appearing person or thing by first setting the place where it appears.,The new person or thing follows the verb and is normally indefinite; it is not the sentence-initial subject.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_37870b2f9f64465286774f5376432844,3,construction,Presenting something that disappears from a place,处所词+动词+结果补语+了+数量短语+人/物,Report that one or more entities have disappeared or been removed from a previously established place.,The place comes first and the disappearing entity follows the completed verb; no agent needs to be stated.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_1553ab51818642b2bc0841d9472a6c39,3,construction,Emphasizing a view or attitude with 是……的,是……的,Present a judgment or personal stance with deliberate emphasis.,This HSK 3 use emphasizes the speaker's view or attitude; it is not the earlier 是……的 pattern that identifies details of a completed event.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_a0f1859f68cb4d54b2caf12ff9e8237b,3,construction,Verb copying before a complement,主语+动词+宾语+动词+补语,Keep a verb's object and also attach a complement by repeating the verb after the object.,The first verb introduces the object; the repeated second verb carries the complement.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_086668360c5544938de5ede95467808a,3,construction,Ordering actions with 先……再/然后……,先……，再/然后……,State that one action happens first and another follows afterward.,再 commonly introduces the next planned or repeated action; 然后 neutrally narrates the following step.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_fafa2f30a8db4d60ab1046837b39b08e,3,construction,Paired alternatives with 或者……或者……,或者……，或者……,"Present two alternative situations, actions, or choices as parallel possibilities.",This pattern presents alternatives in a statement; direct choice questions normally use 还是.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_7003f358f7df4bbeb820c60ae7eef247,3,construction,Alternating states with 一会儿……一会儿……,一会儿……，一会儿……,Describe repeated switching between two actions or states over a short period.,The paired pattern marks alternation; a single 一会儿 usually means 'a short while.',Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_3699ff1d274242dca062cce0908bec20,3,construction,Combining parallel qualities with 又……又……,又……，又……,Say that one subject has two parallel qualities or performs two relevant actions.,The two parts should be parallel and apply to the same subject; this paired 又 does not mean an action happened again.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_78985b77a53a429aa7bb1d642fdf7494,3,construction,Doing two actions at once with 一边……一边……,一边……，一边……,State that the same subject carries out two ongoing actions at the same time.,The actions must be compatible as simultaneous activities and normally share one subject.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_b06d9fcf7b8d414eb52e92cdd74392a7,3,construction,Additive escalation with 不但……而且……,不但……，而且……,"Add a second fact that strengthens or extends the first: not only one point is true, but another is true as well.",This is additive escalation between clauses or predicates; it does not describe an action progressing over time.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_ac8a06a59b734a0b9926e0b5e721fa87,3,construction,Conceding and contrasting with 虽然……可是……,虽然……，可是……,Acknowledge one fact and then introduce a contrasting result that holds despite it.,虽然 introduces the conceded fact; the speaker's main point normally appears after 可是.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_f182cc46e3b946abb96f53dda5e4df1c,3,construction,Hypothetical results with 如果……就……,如果……，就……,"Present a hypothetical condition and state the result, decision, or response that follows from it.",如果 introduces the condition; 就 belongs in the result clause before its predicate.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_7f858a43efcf4b10be8832af83ec2c3a,3,construction,Conditions ending in 的话 with a 就 result,……的话，就……,Close a condition with 的话 and explicitly introduce its consequence with 就.,"的话 follows the entire condition clause, whereas 就 appears in the following result clause.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_498b753c7da54f61b6841874434f7a84,3,construction,Necessary conditions with 只有……才……,只有……，才……,State that a result can occur only when one necessary condition is met.,"只有 marks a necessary condition: without it, the result does not follow. Do not confuse it with sufficient-condition 只要.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_428b8aa5e9bd475cbf3fa5ef7ba5b5eb,3,construction,Sufficient conditions with 只要……就……,只要……，就……,State that meeting one condition is enough for the result to follow.,"只要 marks a sufficient condition: once it is met, the result follows. This differs from necessary-condition 只有.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_a0126ffa7598439aaae163fcd7508b72,3,construction,Purpose clauses with 为了,为了……，……,State the goal or benefit that motivates the action in the following clause.,"为了 introduces a purpose, not the reason that caused an event; the following clause states the action taken to achieve it.",Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_9315a8f6d7df428daba515fc04d63e30,3,construction,Immediate sequence with ……了……（就）……,……了……（就）……,"Present one completed event as the point after which the next action follows, often immediately or predictably.",The first 了 closes the triggering event; optional 就 highlights the quick or direct transition to the result.,Sentence types,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_e253e9a29c714cd8a4333d3f8428b903,3,construction,Approximate numbers with 大概,大概+数量短语,"Give an estimated count, age, time, or other quantity rather than an exact number.","In this number expression, 大概 directly scopes over a quantity; elsewhere it can express likelihood about a whole proposition.",Special expressions,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
glesson_687cfec23a554ec897fe4131b27568d7,3,construction,Approximation with adjacent numerals,相邻数词+量词,Give a small approximate range by placing two neighboring numerals together before a measure word.,"Use neighboring numerals in ascending order, such as 三四 or 七八; the pair expresses a range, not addition.",Special expressions,official_category,neutral,approved,hsk26-zh+hsk26-en,project_authored,
