review_id,entity_type,entity_id,content_hash,from_status,to_status,reviewer,reviewer_type,reviewed_at,notes
review_434fc150ad66463e8485b7cd207ddbf2,grammar_example_target,gtarget_da1048104d1241dbbad065adee98ba20,0837f829a530d0340a11bb06c309541ac5844fb8d351f2158603d43d3b317333,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_cdc53e2ef1134d0bbabb004872bcf219,grammar_example_target,gtarget_5cc83fe6c6ce436ba18950524e7979d8,9892f37b610c44def970e69783d283f97b131ac390c95f788a0804c8629b9a71,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8c236a290164428a854834568f754f07,grammar_example_target,gtarget_9723779a6c254d9baec67bccd3e8c60f,9f16e10d3b5c551a3614e95e98adf0c6c8164a54d147de2f7085c2453b634c17,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_135937976ea5422cb1591d8a87bc78df,grammar_example_target,gtarget_af0218dc8c4b426fa20185b99b71bb32,493df32f6f261723a7bdc532791e8a38f1fbb0bc81c6d6a4233571b6e1301fa4,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_42077bdf0e4443e3b924c3a96890d309,grammar_example_target,gtarget_e6894423908e46ffb628855597aef126,f41b3769fe890a33cea4f92c6b5a3fbf2870eb22d895116da68a0549b10d84f1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6332c9743c6d441c9b3be3b59ca23fdb,grammar_example_target,gtarget_16f3151563134a9697ef44b2e4b38523,34c507ed9f04bea9d68293354e2b0b1f8de869bf794b0f2ea071d5d96c21400c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8a96d6f0509d4d2b8b51b2babe1df27a,grammar_example_target,gtarget_e5b47ba43dff45b7a14af4f29aa734cd,881b2844fd457719da2d045c5deb04297ad1952455b0e94667419ad7ec64e833,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e93ff9f6b6134e7780853baa982df11e,grammar_example_target,gtarget_ad8b8435ded4450b87c4f272a9fbc9f2,64d60b06f5a8b3d18c955e2c422585aa95a48603e126153bc4da76c628cf18a3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4a8cce0649ad48fab36e25e9f04bc66e,grammar_example_target,gtarget_a497950cd62f4f029975f71b38d4ca3a,08d387ac915bff21eb0a71c2e41fe212b9ed57bb9d3e6589a8c234d76a667c96,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2c4a5748f76e4be0a738c8e2c2bacd8a,grammar_example_target,gtarget_a4c535abeb9f4ab8bd584e5e2549faaf,17b84fc823480c45aa7b42492d00317446f01c462d310fb46f32dd962b9e06ef,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_1a4aa73716e64dc5b11393fb43c0cbae,grammar_example_target,gtarget_acd6c6167bc1411f978a719b9912ca4e,f65b727041d62830e23636848aa7dffad9a252c9458a00aab1c242361f56d1d6,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fe5cad49cd30421a9bc7b7f6e8ed6ffa,grammar_example_target,gtarget_09afe59ffee84711983b1fcf2fa5a414,9003fbe6daea1d3234d25a5512646e8580d095ca7e2e479be2e6fe1f0689cde0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b5576c333baa42fdab8ad0ab127c5d1e,grammar_example_target,gtarget_f4af23201c1e45369aea4757c653fd7c,266674708de3433511021c3b8aa5820895f6373a4c1f823abce66e788a16469c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ad49b9442da04083aeb6f2f9e1020552,grammar_example_target,gtarget_bf6cae01fb844d998908a6432cbbfd53,4058c9b6208f83ee8b4a68fab999ba82c20a484bba17cccc499a8c4b10ab3ece,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_bcfaed5046c94031a36a4b8f0d105a3d,grammar_example_target,gtarget_01443a97b77541e690c5f7a0bcd11ea5,b62e2a8ffff79a85e7dcb1fd12363d5cdf7c210254d91f066bd56e595877ec04,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_0fadc4762faf42fcbef546faabed34d4,grammar_example_target,gtarget_d741c5e4f9ab400a9197058e1e7bec98,c6f3d8b5cfc8c94f9787ab91fdda5a0d26b3f8a50eb631d2a154e6113f905c0d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f3c06bdf78544047ba39b4b563a7cd05,grammar_example_target,gtarget_1273306f81ae40d59000685758743a89,7b2fb78d2660250ac8195b2591de4a10e72480411adccdd4284ead897434d5b9,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_30ed3cf8f66d47cbb0504503a47fc176,grammar_example_target,gtarget_dbb4961ca14b4415b62056a0392f72d8,29749405972eb6b1a57227905c47f507f12ef4e3280a94f2f28fb0af073cf001,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_02a9b3c5c09a4a19bfddafd58bf8bd37,grammar_example_target,gtarget_7e1fdf69adb04bbebe9642bfd9fde2c4,239e60f9491ed3ae22261dbd7f1c54b970e42697daa3d1a762b6050614707c81,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a8a82a43923e4c8fa780b0c08caf5f08,grammar_example_target,gtarget_b2eacaacd7ea467f9a3b180e58bdc49d,4643aa1b7b0ece921d4942ae01e247d9d6b7c2551f3736e2cb7cc5380f7dbbb0,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_531e31e6bbec458f8215cc7a8dcdcc07,grammar_example_target,gtarget_a406a934479a433e9b95e3ff8d2d1c0a,de90be27a6b55105e5f543607f3cd9a2e5e9c8134abf408d1fbf779f71205121,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9d45b9873fd6470ab86aab7d7f8839c7,grammar_example_target,gtarget_4f4d3a6340fa47a6a743dbbb951770c5,f9815ae8faf9078610267937fdb73c2af7e95101e4e888a9538987a329991218,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7971584a4c4d4ed18da2cdcd57adea4b,grammar_example_target,gtarget_0b027994585c4f01843f15f51657c25e,9fabbfd628c08b55bd996a3be1640630d53e96a2887fb36323c46bba11c0ef1f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_855531e9469a4b72a60e8e2a0cd647fa,grammar_example_target,gtarget_9b25edfe7eb74a55b0b97847dad171dd,b4d2c4392c47123676ce95786d9cc70b70ae6b5be8afa85b07db8a61ec943596,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_c6efef63727e411f9bada9ceb61f0824,grammar_example_target,gtarget_d358febb1d1d4cd8ba055c12b3cf7fc8,0ee49bbdbcb28e8f8a1171bc426063a53a2978f06f932decf67c3957a6cf195b,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7e5f180695b243eaaf13a7ac5d79dab5,grammar_example_target,gtarget_7719a3882f394d8a9bea6076fcd0af60,3a368d4cd57699f1a986a33dca8759ea76b421178d9a7e8b60ebe0703c314187,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_51757c9e59f14fb8b4e67e58d59d743f,grammar_example_target,gtarget_fa229941389f4adf9902e586a9db3ced,7c6e83683901d5ba1462e180f71e4a743423649bb7c5c599613adb4dfc0143e1,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b74d94c78f334c7bbefb020d419c92fb,grammar_example_target,gtarget_2764763a99214ac987bff3d379bdb9dc,80ae37b8adce5deef753b82595e26493d29a07c3f9c1abaefbefd09717e7abba,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_9627f758c506447e8d7303180869e179,grammar_example_target,gtarget_6804bd2efe714b2c88f1ce637257b216,d4432640a8598e039449bde57d17861001ce74b8f75c17317d9c93c131e97553,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_77f87a71a4a84db9a136a2c9f9e09be0,grammar_example_target,gtarget_f9c1f9b4053b4973a89b5c79108d337b,0aec8c3833495ba9c80889c1fb8e780eb398ed9d9306d83e433aa8da177672e5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_8c105c5d78104b888b8575136110e2b7,grammar_example_target,gtarget_7f4e4199c5a049cc819689cdda7fad32,bc261a6046457a82ba142a5396a7549ff16871c4ed9efbacd2d164b0160b28cf,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_045c2f8a52a6438e9cd3f2fcb6e29e2a,grammar_example_target,gtarget_a087404acde1429e9bdf979189ad4e9e,c26e1c234cce28872c35ea257d0b5eb037bd2870d49b72ce7a6ff385842c576e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2e14e2ad86584613ba4c1cdce98a0557,grammar_example_target,gtarget_891177cebdb74d188857b0286f358b18,924e79fe735f96b40f504348550411161d720f9f570547cc5cf22f9c220bae47,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e5a54b0cca7e4cdc938e31f780d80e8c,grammar_example_target,gtarget_30c73440a0824450ad4945568c77bb10,5bd5fedf7e724124076fbbcaa494457f7aeb1e0dee1c27f2e8c7c23c2b81d4bc,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f6a8ef789a4e41feafef6fc88fcdd505,grammar_example_target,gtarget_5736f9ebf1604064a22748c704f95846,e4eae82e174b06606970336d118ecb1592787d7539b59987eea2e832bc17a10f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_fedcd27706f94a38afb653ba9d78129a,grammar_example_target,gtarget_25ebebb2ccb54b5ab279b036b1615a1c,61916f3bb31cfccb99c5350431e4ea51841deb17013ff9a556bc22ef8c63681a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_88b717a433fd47878042ab79fd470010,grammar_example_target,gtarget_a45b975e8a5d47e1becc8461ae4dd0c2,7dc253d2b52c672c1af873b0572ee557787b1cca3e7370c16f2bfdb81c4c354e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d5328c05cc444112ad02a2f79b09cb2e,grammar_example_target,gtarget_d217f58873ea4cbfb3e20971694ec1c7,0f992f5d3155fecb8f58520e8e289316047997f25e357b7b1d6204ce1ee833bd,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5f2307fe3af44262bdea288c4cbe6c28,grammar_example_target,gtarget_847657c0186443bbbec5d42a1c735a1f,2096b0067934d92cf2f4437e9a9b9faf1eb99041b0b93a0546eee5b53265f058,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_dd10b04540e244b99823f5619740dd43,grammar_example_target,gtarget_15508d7b102a4176b913a7828c69c446,bef32204d01fe9c7758fb84c1f6aa78b619358469463839976a79605e98f1dd8,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_315fd67189574782a2b08ab51a65149b,grammar_example_target,gtarget_d6b827bb17da489298dbb626045a3977,1e2db605a3fe65920611be1de0908a6f006c0fd0b2d8dc62d80a27a9fae8ccfe,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_098064228d6543d1a953d21d23c5ef87,grammar_example_target,gtarget_002e67807c1241f785109961b76d4776,7827889eab89bc99c875aefe1c14a25e54b54d7f0bb81394cce980578dc9bbeb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_63b4e83dd3c8415fb6f7b364d0f54312,grammar_example_target,gtarget_28122d67c85248f2917acd920b78de26,d2115ac0192e5ac24c71cebc7235b8d8330f341bfd327ea73a8ada80d7262ee5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_deeef613e8e846459a596cdb1b5ab656,grammar_example_target,gtarget_0e1bb3fa70f24be488b4e6c6b4092c1b,4f74a215eaaa52bef2323496625fdeb0169d3bb696906e3bf69e536e17ed5b9e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f1ab7ad1a4204e9eb0e7113624105b3b,grammar_example_target,gtarget_6e0e3d86d4a749e4b016d82e33fc8daf,734df8bde5ea229345ba4f0602162d53032dd9e5ec9bc1226045182296c3ba65,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_14ae386052fe47e8ac8e49a9f36cec6e,grammar_example_target,gtarget_7eb370f60ea64accb25cb12fd7432bdd,6e72b7aba5bb1789c949e2f2923f21f8b5e3b6150810b5d21ccab58e11e0a25e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_af9563c5b1194b9aae1b6bb3ea32fcc6,grammar_example_target,gtarget_050bb7086c71424da13ed03cdcff0de8,703ef5f6360bbd2c29067629b18c1d8a24162c3e122c9254663b9d54c7a3ddc3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b54936ccc6fe46c7a8311b41dd3a8ba3,grammar_example_target,gtarget_da5e9d92036a4fb79595c05076bf670c,b6ce45f08cbd4fc36d9ab06609fefaea79e45b848aed870037047587adc05ab2,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_12aad44af9d9415a9f3affa5bf3759d4,grammar_example_target,gtarget_b9fb0622cc0b4c93a7bc9f283d1dd509,08b228e9275ca12e139c13dd687a7938cbf78544d61d9bb8c58af1e64d6a074d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_b9c3c47b0efa4fada99e6ed1d601031d,grammar_example_target,gtarget_bf4b9a4cc1bc4a3194c2f5b756b7b568,de0e9e5d18ad99346199b6fce4905435883973f1eb15c4b1b515331a4754cb55,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_7e5b3fa314bf4b88ac782fc7d4483be5,grammar_example_target,gtarget_1498177931ed4eaaae42d72be7ed6b38,d299613778d1d3d3918625ce2b816f69adbde5895ead4f947b1ae73736144a42,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_2f6d6ca4153c4b51a3b25e0c0834ee20,grammar_example_target,gtarget_2401188af4354a5caad7099ed44400d4,6a0253cddc27cc6f09cfb5253750889d6b0805cf83f08abbab7654aa77357c0d,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ed473aa9937241268ed0378bed1e58c0,grammar_example_target,gtarget_e4b08fd6eec74af49a749f1b00d525b2,51daa527195204f92a2aaaf17e485015ca0284256fbd56e2f0600aa6a5c11034,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f20ac28f0d374c759fd337982ac7a2b9,grammar_example_target,gtarget_dbba7e8ab0a54841bfd86fc3e1181bb4,3ae2a2773a53000373322ebeccf6836beda2b535492fb965e9babc32cbf465fb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_15a3cf8513ea4ebd82091db9ee5d7d2b,grammar_example_target,gtarget_9522f9ae259942b78a5de7b51cbc6791,099f44b958912262363382fe5496bdc65015c6ee41e449265190c609b0414fb5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_dc9fb627d61d4effa40ae268a7ff5719,grammar_example_target,gtarget_c78ee65dacc944f5900ed460187624eb,1d458e804ddcca0a6af7fb7910cde4cb46155d295769510b3cc83423f7ac09b5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d566cc6951784775a69a61ec2678614a,grammar_example_target,gtarget_982035198cf747a2a6a91d234ac883a3,f6bdc96bb8d3e2a4c5d6ab4cefa238436ea533412d194f43b1844df4e8ca17eb,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e43deaf85b33474288a505c9b9af5a8f,grammar_example_target,gtarget_29c7ba19735b4db29c6bc1fcfa27e50a,00caf69975bddae2afb0f48ba550c5f6d6717841023f92dc1a8fe282f49e8fa3,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_f5e6f1f27798471f8ac8c73667902222,grammar_example_target,gtarget_688301a6be91473092732072404a515c,5d4c73ed8639e61ba0f9ccd11ebde0576f647efaff58bf40e21e481b4b637877,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e91e73085d624c269cd6ed646d67fcb8,grammar_example_target,gtarget_3017fb3ab6cc482b970ba29d8487f834,148ab98522114f8a4f1941efc565d29124354183c3644e59138cc8fe3034519a,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_776c1859678740d79519737c7fb6d7f5,grammar_example_target,gtarget_2cb9d6ef196a45ec992670e64b1ae114,6e94fe402d9c0c90e13ba3f211f49e1419c4b2dd8686dcfccdf9acf4843a2dfa,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3d499734e0854736998af18d86b2be16,grammar_example_target,gtarget_12a003cb2c854694b398adc4fde95fdd,974e2ade83b971dd4475073057fb3b94e70b4a16d53d9cf900acb62db736bd03,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_db26cab3c8b444f39494dec0e2d8a1de,grammar_example_target,gtarget_74b0ea324ce640ea862dfc3dd3fb8ee3,f5f5f6de9b2e8b22ba2d33ecdab751050a066bac56d6eda53ae1bb77edd4ce43,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_d4a22da9f537473a88da7e6f2d97df74,grammar_example_target,gtarget_f2bf4e9204a64dc783dc8788a3924f55,f9e8ead05f5ced00eaeb736fa4ef727f6caf440a781b5b10bf15e401f2b042c2,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_efb50c2b45d040c1ae193764f280d173,grammar_example_target,gtarget_75c5182d4710483b832b48049d949740,9a429e34e4d41d67deb4fa172d3dfd1016f73b8ae6f6193e8f4962e8bc9151b5,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_a764f9acb7fc43c5b85e657002ba5d1c,grammar_example_target,gtarget_dee164804b2849dfbcddc6ddab5dd977,f2c1e2fa6068a42e2ee0aed6bdb558d20b1ebaa2a65d4876285c7904cda7d549,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_07b18728a55a4a2db4e741a69659d46d,grammar_example_target,gtarget_cf41e5f11f6b43878feb5dd466ca4af8,2edd81a7e8486fdcf352de76623a640994ee5ae30d5c47d6d06fd7eea7858edc,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_93ea42782a1b43b78bea2effd2707d3d,grammar_example_target,gtarget_8547ef4898bb4c7ca5368d17f19c9b27,ed09f0c7144e6108d067afa5844cea6ff7b56b0af0857d355ec18c299192e43e,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5cd1fe1c9e29401a9a27a0a95751fdbe,grammar_example_target,gtarget_f1ed312183924de792676d7061836e53,18ad43116e5fc90efb44f49f8edef0fd1698bb94ea7df2958de71292ab7dc809,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_009c13256054447391ca6f5f6615320e,grammar_example_target,gtarget_3da33da3cb0e41ce87f395277b11f980,95e74298fd4e2a60bbd3ad5b4008bdc8a703631c25fd83b07067bb1dc2b1dc80,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_db7f7845161942bcbe2b7c3373b54fb5,grammar_example_target,gtarget_119c604e35c44257b5397362f6746961,e727c8a1bbdf8a86d6f3b4d3c0d7d86572e3033f57e24b2a73ff222c70125213,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_64344643835046838ca5f914f4ad2dd0,grammar_example_target,gtarget_77cf2a5f54d94eefbcbc80cbf4da26a3,8aa8c41a3fb31991ad1c71622ccb91753677cf7884456a1c9aaaf47dcbcf777f,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4c911e2920fa43a28e79156496c1fb1e,grammar_example_target,gtarget_12b9724c5ca643068f19b9354a59f427,6f81952ef939004598b72faa6c34ddb77b4d715bdb1c81ea94dab97c12bb6966,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_373dd776728c42bf9c92cb1b3b34da38,grammar_example_target,gtarget_f20b520be6b040449932ecb8d32ea1ad,e6fb7dffca13dbe90eb5309ba13618e99baaaca76f39d92789c0369342344fef,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_6f94be8fcfc343f2abf482229b41cdff,grammar_example_target,gtarget_899c90fb870f4380b314021807c2ebbd,ea05da6c7dd9ec89a52fd424da38d92b9c2b83ff4aa673b7b4d0f68b8f77a380,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_20db44e7ffb045a1bcfced8690703b14,grammar_example_target,gtarget_c035fd7a00884c3b8ded1f2be519b2d4,a6df4eeee4fb9c8e99aff84ae82b1e3803472b43738627235067f9d1815fd494,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_21d4f8ee1ef54dec97f23320cc9c1eda,grammar_example_target,gtarget_41d858082b6a48e491c6986ebc07d0a5,981af5656698068add55c9aaad424719159036f80f9651a71fca2cc6f2d50628,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_ae195ba068064b9a99d284eadce5167a,grammar_example_target,gtarget_3a5e7e892fb24bafbdde2686faa7efc4,f790993933fbe95b0d18445e4b85ea70918325f6fefe6b22188da2bb68f444ee,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_71510423629e4894807ff98796abd9ba,grammar_example_target,gtarget_3d8f1039fc90406fafb35426c5bfb21a,bca8cbd08b51aece0b730b42dbb6214abcb8430307fb78b6a3e8ef1b1a7c5495,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_4ed6ea8f2fde4df2acd6cb4c907f6199,grammar_example_target,gtarget_740536f688ac449eacadc9e7cb65c2ae,fe66da3e351f5a6d81cefd4174ed00aa1cad83cf81ecdf5881c6dde217aaaf90,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_5c30ab1c999147429f4715f39bae2bc8,grammar_example_target,gtarget_767e10a4359b4f8e8c3722f0b3306757,99e346204ab038e91d9caceb2c803ca5fcde2db71f6909587e3548fb603e0942,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_95df63bfbfde4e16a49033284aefe338,grammar_example_target,gtarget_a08073d6b57b4788a5ca100ee9285948,c3b83a21877ee823795573461b258f8d7a7bd435148b0e15a028885c6bb45a87,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_e78274e2db604ba2be899cdd1e98e195,grammar_example_target,gtarget_84a4a94d91144cad8592cc55783ea5d8,9e902bed5dba73cd276225834c7e40f4bae5ed6bbae6cb34382cd975f340df86,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_3511a361950446548125e2fb27aa63ff,grammar_example_target,gtarget_eb168bfd6d984c199398882678f24d88,3380a4a3ab480dadacbb797426369aa48a8e2a5afa82dafa9dcfe69e757595c4,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
review_eaf16ec6992f45afb7d3f416568317ad,grammar_example_target,gtarget_b6d809dde42e40a5af2aa69241ab8c72,cabda400bcddd6895cfcb93242966fd804749fae8f4cdbfe0bd81afe246b562c,in_review,approved,codex-hsk3-curator,agent,2026-07-13T16:01:44Z,Agent editorial review for the HSK 1-3 Grammar study page.
