sentence_id,position,surface_form,vocab_id,resolution_status,coverage_type,review_status,notes
hsk3_sent_aug_seed_337,3,新鲜,hsk26-v00905,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_337,4,西瓜,hsk26-v00883,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_337,5,香蕉,hsk26-v00891,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_338,1,先,hsk26-v00890,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_338,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_338,3,习惯,hsk26-v00885,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_338,4,洗澡,hsk26-v00888,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_339,1,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_339,2,喜爱,hsk26-v00886,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_339,3,音乐,hsk26-v00935,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_340,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_340,2,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_340,3,小区,hsk26-v00897,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_340,4,洗衣机,hsk26-v00887,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_341,1,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_341,2,相信,hsk26-v00892,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_341,3,相机,hsk26-v00896,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_341,4,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_342,1,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_342,2,请,hsk26-v00165,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_342,3,小心,hsk26-v00898,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_342,4,箱子,hsk26-v00893,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_343,1,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_343,2,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_343,3,兴趣,hsk26-v00910,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_343,4,心里,hsk26-v00902,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_343,5,重要,hsk26-v00985,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_344,1,看,hsk26-v00099,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_344,2,新年,hsk26-v00903,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_344,3,新闻,hsk26-v00904,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_345,1,也,hsk26-v00253,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_345,2,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_345,3,信,hsk26-v00906,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_345,4,写,hsk26-v00240,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_345,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_346,1,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_346,2,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_346,3,行李,hsk26-v00909,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_346,4,雨衣,hsk26-v00952,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_347,1,休假,hsk26-v00911,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_347,2,选择,hsk26-v00914,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_347,3,需要,hsk26-v00912,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_348,1,以上,hsk26-v00928,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_348,2,学期,hsk26-v00915,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_348,3,要求,hsk26-v00920,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_348,4,课文,hsk26-v00738,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_349,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_349,2,牙,hsk26-v00916,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_349,3,旁边,hsk26-v00413,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_349,4,牙刷,hsk26-v00917,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_350,1,养,hsk26-v00919,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_350,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_350,3,羊,hsk26-v00918,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_351,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_351,2,页,hsk26-v00921,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_351,3,一共,hsk26-v00923,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_352,1,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_352,2,要,hsk26-v00252,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_352,3,一定,hsk26-v00922,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_352,4,一块儿,hsk26-v00924,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_353,1,们,hsk26-v00124,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_353,2,高,hsk26-v00341,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_353,3,一样,hsk26-v00925,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_353,4,他们,hsk26-v00203,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,1,和,hsk26-v00078,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,2,看,hsk26-v00099,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,3,要,hsk26-v00252,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,4,都,hsk26-v00041,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,5,以下,hsk26-v00931,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_354,6,以外,hsk26-v00929,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,1,人,hsk26-v00170,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,3,一直,hsk26-v00934,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,4,一般,hsk26-v00932,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,5,以为,hsk26-v00930,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_355,6,知道,hsk26-v00288,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_356,1,听,hsk26-v00209,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_356,2,走,hsk26-v00495,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_356,3,一边,hsk26-v00933,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_356,4,音乐,hsk26-v00935,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_357,1,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_357,2,银行,hsk26-v00936,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_357,3,银行卡,hsk26-v00937,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_358,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_358,2,旁边,hsk26-v00413,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_358,3,邮箱,hsk26-v00945,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_358,4,饮料,hsk26-v00938,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_359,1,有关,hsk26-v00946,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_359,2,游戏,hsk26-v00944,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_359,3,语言,hsk26-v00951,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_359,4,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_360,1,也,hsk26-v00253,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_360,2,人,hsk26-v00170,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_360,3,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_360,4,有名,hsk26-v00947,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_360,5,有用,hsk26-v00948,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_361,1,又,hsk26-v00949,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_361,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_361,3,打,hsk26-v00327,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_361,4,羽毛球,hsk26-v00950,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_362,1,也,hsk26-v00253,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_362,2,朋友,hsk26-v00156,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_362,3,游客,hsk26-v00943,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_362,4,遇到,hsk26-v00953,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_362,5,遇见,hsk26-v00954,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,1,员,hsk26-v00956,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_363,2,园,hsk26-v00955,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_363,3,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,4,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,5,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,6,公园,hsk26-v00648,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,7,常见,hsk26-v00555,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,8,跑步,hsk26-v00415,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_363,9,运动员,hsk26-v00961,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_364,1,好,hsk26-v00071,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_364,2,学,hsk26-v00247,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_364,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_364,4,越,hsk26-v00958,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_364,5,愿意,hsk26-v00957,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_365,1,们,hsk26-v00124,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_365,2,咱们,hsk26-v00962,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_365,3,怎么办,hsk26-v00964,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_366,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_366,2,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_366,3,脏,hsk26-v00963,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_366,4,屋子,hsk26-v00879,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_367,1,好,hsk26-v00071,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_367,2,才,hsk26-v00544,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_367,3,站,,ambiguous,exact,legacy_unreviewed,
hsk3_sent_aug_seed_367,4,怎样,hsk26-v00965,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,2,上,hsk26-v00175,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,3,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,4,张,hsk26-v00967,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,5,纸,hsk26-v00976,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_368,6,照片,hsk26-v00972,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_369,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_369,2,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_369,3,长,,ambiguous,exact,legacy_unreviewed,
hsk3_sent_aug_seed_369,4,高,hsk26-v00341,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_369,5,孩子,hsk26-v00068,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,1,上,hsk26-v00175,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,2,做,hsk26-v00299,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,3,照,hsk26-v00970,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,4,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,5,照片,hsk26-v00972,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_370,6,要求,hsk26-v00920,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_371,1,们,hsk26-v00124,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_seed_371,2,才,hsk26-v00544,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_371,3,走,hsk26-v00495,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_371,4,我们,hsk26-v00222,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_371,5,最后,hsk26-v00997,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_371,6,直到,hsk26-v00974,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_372,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_372,2,只,,ambiguous,exact,legacy_unreviewed,
hsk3_sent_aug_seed_372,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_372,4,猫,hsk26-v00119,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_372,5,只有,hsk26-v00980,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_373,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_373,2,看,hsk26-v00099,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_373,3,纸,hsk26-v00976,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_373,4,页,hsk26-v00921,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_373,5,只能,hsk26-v00977,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,1,会,,ambiguous,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,2,好,hsk26-v00071,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,3,就,hsk26-v00376,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,4,更,hsk26-v00646,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,5,只要,hsk26-v00979,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_374,6,注意,hsk26-v00988,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,2,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,3,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,4,种,hsk26-v00984,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,5,东西,hsk26-v00040,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,6,中间,hsk26-v00982,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_375,7,重要,hsk26-v00985,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_376,1,主要,hsk26-v00987,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_376,2,休息,hsk26-v00246,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_376,3,周末,hsk26-v00986,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_377,1,以后,hsk26-v00926,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_377,2,休息,hsk26-v00246,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_377,3,住院,hsk26-v00989,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_377,4,最好,hsk26-v00996,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_378,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_378,2,字典,hsk26-v00990,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_378,3,旁边,hsk26-v00413,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_378,4,自行车,hsk26-v00991,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_379,1,事,hsk26-v00187,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_379,2,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_379,3,种,hsk26-v00984,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_379,4,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_379,5,常见,hsk26-v00555,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_380,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_380,2,嘴,hsk26-v00995,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_380,3,好,hsk26-v00071,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_380,4,看,hsk26-v00099,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_380,5,总是,hsk26-v00994,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_381,1,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_381,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_381,3,做客,hsk26-v00999,exact,exact,legacy_unreviewed,
hsk3_sent_aug_seed_381,4,最近,hsk26-v00998,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,1,件,hsk26-v00089,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,3,哪,hsk26-v00131,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,4,蓝,hsk26-v00744,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,5,选,hsk26-v00913,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,6,上衣,hsk26-v00824,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,7,大衣,hsk26-v00577,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,8,或者,hsk26-v00686,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0001,9,黄色,hsk26-v00681,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,1,八,hsk26-v00002,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,2,分,hsk26-v00055,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,3,十,hsk26-v00184,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,4,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,5,点,hsk26-v00033,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,6,还,hsk26-v00067,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,7,下班,hsk26-v00228,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,8,分钟,hsk26-v00056,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0001,9,现在,hsk26-v00232,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,2,也,hsk26-v00253,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,3,十,hsk26-v00184,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,4,日,hsk26-v00172,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,5,月,hsk26-v00269,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,6,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,7,雨,hsk26-v00267,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0002,8,雪,hsk26-v00251,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,1,七,hsk26-v00160,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,2,再,hsk26-v00270,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,3,半,hsk26-v00007,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,4,后,hsk26-v00080,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,6,来,hsk26-v00106,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0003,7,点,hsk26-v00033,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,2,三,hsk26-v00173,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,3,五,hsk26-v00223,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,4,六,hsk26-v00113,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,5,十,hsk26-v00184,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,6,年,hsk26-v00149,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,7,日,hsk26-v00172,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,8,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0004,9,百,hsk26-v00006,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,1,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,2,时,hsk26-v00431,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,3,送,hsk26-v00437,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,4,奶奶,hsk26-v00409,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,5,手表,hsk26-v00434,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0001,6,生日,hsk26-v00430,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,2,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,3,后,hsk26-v00080,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,4,第,hsk26-v00031,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,5,节,hsk26-v00708,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,6,课,hsk26-v00103,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,7,做客,hsk26-v00999,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,8,决定,hsk26-v00724,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,9,姐妹,hsk26-v00714,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0002,10,结束,hsk26-v00712,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,1,像,hsk26-v00895,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,2,向,hsk26-v00894,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,3,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_aug_dense_0003,4,西,hsk26-v00880,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,5,走,hsk26-v00495,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,6,月亮,hsk26-v00959,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0003,7,盘子,hsk26-v00792,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,1,一,hsk26-v00254,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,2,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,3,周,hsk26-v00492,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,4,次,hsk26-v00323,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,5,正,hsk26-v00491,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,6,每,hsk26-v00399,exact,exact,legacy_unreviewed,
hsk2_sent_aug_dense_0002,7,上网,hsk26-v00428,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,1,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,2,到,hsk26-v00029,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,3,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,4,搬,hsk26-v00507,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,5,时,hsk26-v00431,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,6,东北,hsk26-v00598,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,7,东方,hsk26-v00599,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,8,出生,hsk26-v00563,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0004,9,初中,hsk26-v00565,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,1,东,hsk26-v00597,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,2,个,hsk26-v00060,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,3,北,hsk26-v00517,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,4,南,hsk26-v00774,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,5,四,hsk26-v00198,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,6,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,7,西,hsk26-v00880,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,8,都,hsk26-v00041,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,9,方向,hsk26-v00622,exact,exact,legacy_unreviewed,
hsk3_sent_aug_dense_0005,10,知道,hsk26-v00288,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0005,1,两,hsk26-v00111,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0005,2,住,hsk26-v00294,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0005,3,元,hsk26-v00268,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0005,4,天,hsk26-v00207,exact,exact,legacy_unreviewed,
hsk1_sent_aug_dense_0005,5,百,hsk26-v00006,exact,exact,legacy_unreviewed,
